id,prediction
446,1330.6937
447,1376.7516
448,1271.0211
449,723.1478
450,376.70862
451,174.39531
452,66.24765
453,3.3378057
454,0.63222706
455,0.14992921
456,0.66784793
457,7.509815
458,72.065
459,178.94507
460,496.57907
461,1131.9379
462,2191.7576
463,3266.3826
464,3694.0657
465,3843.0376
466,3895.99
467,4321.904
468,4375.363
469,4142.313
470,3597.497
471,2922.445
472,2230.3843
473,1205.1293
474,589.60956
475,328.3125
476,120.52635
477,5.55116
478,0.41522545
479,0.15181291
480,1.0179625
481,23.205126
482,145.1288
483,329.85275
484,748.46497
485,1727.5676
486,2566.0283
487,3666.7524
488,4349.508
489,4668.6484
490,4737.675
491,4797.1416
492,4689.07
493,4249.6406
494,3676.2693
495,3002.1174
496,2217.8704
497,1219.519
498,599.87177
499,337.5016
500,129.94865
501,8.004115
502,0.5982648
503,0.22297063
504,1.0684626
505,22.203636
506,160.48067
507,346.90952
508,755.1023
509,1690.6234
510,2520.7334
511,3632.1772
512,4453.708
513,4624.6006
514,4609.6724
515,3990.675
516,3374.4497
517,3652.662
518,3046.459
519,2324.686
520,1621.5046
521,897.2464
522,501.28287
523,286.90335
524,112.63883
525,5.784688
526,0.34990227
527,0.2212002
528,0.7649278
529,8.257556
530,71.218056
531,141.45091
532,331.0141
533,640.99066
534,806.11224
535,1503.7721
536,1416.0957
537,1077.8431
538,1533.3887
539,2735.9114
540,3490.66
541,3547.4985
542,3056.958
543,2698.916
544,1961.321
545,1178.0029
546,539.80524
547,350.29456
548,141.96225
549,10.807001
550,0.6566378
551,0.41374162
552,0.69680154
553,4.7946634
554,64.41534
555,174.86781
556,224.76045
557,308.12686
558,449.14197
559,734.0447
560,1203.1508
561,1324.3235
562,1166.426
563,1267.3165
564,1378.4553
565,1729.0123
566,2383.953
567,2368.7627
568,1453.1039
569,860.2743
570,516.65796
571,253.09813
572,72.58558
573,3.470451
574,0.36515492
575,0.24922416
576,0.9620987
577,22.52223
578,131.44894
579,303.882
580,703.2366
581,1572.6531
582,2729.2795
583,3584.3042
584,3977.3713
585,4114.51
586,4256.583
587,4299.702
588,4180.9785
589,3308.4688
590,2916.2021
591,2284.5713
592,1437.332
593,1155.6133
594,531.52515
595,373.2581
596,141.64131
597,11.061978
598,0.6042549
599,0.36611688
600,0.7853885
601,20.394913
602,137.61787
603,299.08112
604,719.52747
605,1422.8734
606,2526.5488
607,3063.1006
608,3579.6902
609,3405.3123
610,3551.9382
611,4155.4746
612,4506.224
613,3917.2673
614,3065.4187
615,2287.4133
616,1548.0251
617,921.56256
618,522.02576
619,329.43808
620,125.328735
621,7.419085
622,0.41145197
623,0.17278348
624,0.764552
625,12.966496
626,149.4485
627,346.93304
628,610.61584
629,829.7424
630,1012.63367
631,1164.5148
632,1017.60004
633,1445.3861
634,2082.0803
635,1322.3033
636,1211.7737
637,1396.4406
638,1310.6091
639,1103.9465
640,754.66046
641,464.90662
642,234.59209
643,125.63681
644,33.854248
645,2.524887
646,0.33249503
647,0.12911914
648,0.6526263
649,5.2252965
650,39.22184
651,112.57684
652,175.54942
653,289.21786
654,457.1391
655,644.6787
656,658.35474
657,630.8858
658,912.5318
659,942.2118
660,948.9906
661,949.22205
662,933.3709
663,787.02875
664,598.62933
665,474.3376
666,272.0592
667,131.8555
668,34.751637
669,2.5428221
670,0.33226272
671,0.13400628
672,0.8249519
673,16.21328
674,139.57904
675,438.74683
676,726.2747
677,1227.2708
678,2172.4595
679,3050.3262
680,3575.235
681,4106.7866
682,4244.5254
683,3587.8174
684,3387.0886
685,3535.0784
686,2821.607
687,1921.2471
688,1454.3213
689,814.79297
690,598.1465
691,384.20105
692,145.96059
693,7.265649
694,0.4378038
695,0.122395694
696,0.80687493
697,6.2237787
698,83.22984
699,259.57983
700,460.42307
701,665.85925
702,785.0012
703,1006.132
704,1625.5614
705,2427.9973
706,2650.0415
707,2861.3203
708,3006.8103
709,2733.8992
710,1647.8608
711,1289.7852
712,825.34424
713,578.58624
714,422.24374
715,289.48975
716,87.67835
717,5.0320334
718,0.3422945
719,0.056154143
720,2.8492389
721,2.6460035
722,1.9851059
723,9.153475
724,51.437824
725,138.00424
726,250.23775
727,362.56018
728,365.22934
729,494.8126
730,500.55225
731,448.64725
732,411.03543
733,371.8421
734,255.32216
735,199.73149
736,144.40453
737,94.969284
738,53.047955
739,16.965315
740,1.8617029
741,0.9908884
742,0.9063869
743,0.9024059
744,5.358128
745,4.911214
746,6.8848906
747,26.315327
748,82.915375
749,191.92085
750,240.61522
751,370.897
752,439.41745
753,575.6399
754,625.3235
755,618.0499
756,605.15497
757,533.7895
758,528.71106
759,368.52942
760,246.17769
761,137.50372
762,61.099342
763,16.518335
764,9.068121
765,8.577749
766,8.451195
767,8.075475
768,24.425083
769,22.612053
770,23.851625
771,43.124283
772,130.34988
773,236.91115
774,391.5284
775,427.64594
776,502.61823
777,721.39105
778,905.8336
779,878.9822
780,733.8842
781,664.63794
782,607.6809
783,393.47617
784,232.70459
785,146.85095
786,73.981
787,28.239798
788,14.048501
789,12.463315
790,16.126966
791,13.640767
792,7.221903
793,7.103746
794,20.157478
795,29.297764
796,99.14672
797,204.67273
798,391.73383
799,532.9649
800,599.83167
801,611.71436
802,619.9691
803,647.2537
804,585.83264
805,544.37976
806,564.01416
807,426.95197
808,283.77005
809,152.37679
810,71.6934
811,24.206112
812,11.962074
813,12.808281
814,16.917236
815,12.20027
816,13.698248
817,10.393225
818,24.820583
819,61.598385
820,131.16507
821,228.38174
822,398.9086
823,549.5824
824,685.2651
825,673.41284
826,878.60846
827,890.78864
828,943.5107
829,766.4348
830,668.8514
831,431.1814
832,294.7357
833,167.40485
834,88.41657
835,51.659557
836,40.67077
837,34.19449
838,38.06682
839,32.702457
840,16.65826
841,23.120466
842,39.056553
843,72.59355
844,160.12836
845,323.74826
846,433.32364
847,583.253
848,623.40247
849,652.60864
850,638.91284
851,611.01746
852,600.1748
853,654.2643
854,605.11725
855,474.73795
856,279.4584
857,161.5192
858,90.893486
859,50.732178
860,51.124687
861,43.5539
862,19.592627
863,16.238033
864,20.443415
865,17.028091
866,34.897064
867,70.33675
868,168.40938
869,333.93152
870,475.15012
871,619.53815
872,692.1749
873,841.96045
874,858.7157
875,789.2182
876,741.9997
877,694.8451
878,579.6706
879,427.8413
880,275.65292
881,164.3541
882,88.97746
883,41.562466
884,37.925568
885,72.63546
886,61.062004
887,57.85515
888,16.037855
889,11.401893
890,14.956299
891,29.65173
892,47.4224
893,74.13417
894,101.33962
895,137.30621
896,212.37154
897,243.67313
898,261.9218
899,322.51447
900,382.46
901,445.8513
902,389.87607
903,283.77585
904,216.14954
905,126.285545
906,76.452255
907,30.812876
908,17.351713
909,13.14117
910,23.811668
911,14.07991
912,4.241418
913,3.826423
914,20.699034
915,55.113255
916,86.94195
917,142.14278
918,227.4315
919,335.5056
920,364.88876
921,365.53415
922,392.33954
923,415.23828
924,399.7472
925,407.7535
926,370.15244
927,241.062
928,171.00484
929,105.43841
930,64.891846
931,21.574385
932,26.19099
933,19.643711
934,15.403073
935,7.3273153
936,18.083038
937,13.95851
938,16.177362
939,32.988144
940,53.807938
941,73.46365
942,111.92712
943,225.15518
944,417.4485
945,418.8012
946,422.02142
947,454.5915
948,317.30768
949,248.74422
950,237.00854
951,150.77203
952,104.22091
953,75.82961
954,72.78591
955,50.69284
956,22.71062
957,14.813655
958,19.926725
959,15.601133
960,19.900448
961,12.17896
962,11.473875
963,32.937263
964,61.703144
965,143.22626
966,222.32867
967,349.34558
968,358.2735
969,337.66922
970,327.96246
971,384.13535
972,370.7032
973,335.8379
974,331.82443
975,224.68246
976,215.0473
977,161.84969
978,89.708206
979,53.069
980,16.09992
981,8.369536
982,6.9233623
983,7.176061
984,19.868422
985,10.620039
986,26.33247
987,61.70927
988,110.51447
989,176.7448
990,224.28857
991,259.4599
992,406.1796
993,442.3537
994,451.29834
995,402.0348
996,369.6038
997,309.03784
998,297.65274
999,190.63571
1000,161.57259
1001,113.14857
1002,73.387314
1003,47.91298
1004,23.36781
1005,14.535073
1006,29.690798
1007,34.95418
1008,8.260228
1009,8.008228
1010,19.48508
1011,53.495804
1012,106.5551
1013,150.09138
1014,233.03935
1015,276.90137
1016,374.82343
1017,377.16806
1018,397.32257
1019,379.2881
1020,345.73325
1021,333.74722
1022,319.88672
1023,195.22612
1024,149.24481
1025,109.27263
1026,83.26409
1027,56.490944
1028,18.050102
1029,8.716339
1030,7.193521
1031,7.438186
1032,8.204319
1033,7.9502683
1034,15.906454
1035,55.91459
1036,125.66945
1037,185.67982
1038,242.43108
1039,286.37097
1040,465.83615
1041,511.5666
1042,523.44696
1043,512.8853
1044,483.9523
1045,392.74606
1046,291.51804
1047,163.38304
1048,114.56795
1049,74.04563
1050,51.80567
1051,48.16691
1052,28.64482
1053,16.253685
1054,21.40463
1055,13.496417
1056,17.682327
1057,13.474668
1058,14.226266
1059,41.145855
1060,72.42384
1061,126.44834
1062,167.79285
1063,227.39977
1064,301.33057
1065,335.5533
1066,341.197
1067,352.77213
1068,330.27533
1069,321.7494
1070,292.78647
1071,197.16554
1072,146.93942
1073,108.74476
1074,71.59131
1075,55.78205
1076,43.703804
1077,15.919388
1078,19.504463
1079,11.387712
1080,13.714939
1081,12.301393
1082,16.446384
1083,49.735447
1084,88.81177
1085,120.31411
1086,161.12231
1087,228.4106
1088,392.52997
1089,474.433
1090,503.00714
1091,528.6947
1092,492.09937
1093,443.47256
1094,332.01694
1095,217.43346
1096,181.86917
1097,157.00539
1098,110.775314
1099,60.80023
1100,31.065548
1101,14.678189
1102,16.359133
1103,12.186609
1104,14.211858
1105,13.266318
1106,15.033335
1107,40.25038
1108,72.66201
1109,104.30297
1110,129.61713
1111,199.07985
1112,277.5353
1113,292.726
1114,310.88794
1115,318.8095
1116,338.3165
1117,316.33603
1118,292.0419
1119,215.9373
1120,170.69814
1121,151.73174
1122,119.381805
1123,71.924675
1124,39.7623
1125,18.14208
1126,11.745564
1127,11.401432
1128,5.620724
1129,9.764818
1130,22.0845
1131,84.53154
1132,188.46027
1133,352.1525
1134,531.7535
1135,698.8796
1136,850.6317
1137,978.08356
1138,1010.3925
1139,1013.7472
1140,1005.95605
1141,919.4654
1142,735.69635
1143,546.1331
1144,365.51205
1145,243.82793
1146,143.64574
1147,73.144295
1148,32.21443
1149,25.050383
1150,21.186728
1151,17.000933
1152,29.697948
1153,28.212488
1154,49.3781
1155,99.44635
1156,168.72098
1157,268.70706
1158,376.24423
1159,522.99585
1160,632.4783
1161,764.18555
1162,729.38916
1163,599.9226
1164,461.43423
1165,371.5619
1166,370.47766
1167,317.91196
1168,257.04642
1169,162.41135
1170,101.29429
1171,74.66181
1172,62.02676
1173,34.387707
1174,30.248178
1175,26.81442
1176,38.045338
1177,54.843987
1178,46.620136
1179,81.31234
1180,127.74185
1181,222.06424
1182,347.07632
1183,446.34827
1184,585.3792
1185,662.6173
1186,660.9003
1187,815.3912
1188,822.01276
1189,714.98096
1190,577.43396
1191,495.17432
1192,373.32004
1193,248.62769
1194,145.04431
1195,73.89828
1196,51.18737
1197,37.66008
1198,38.004272
1199,42.285618
1200,53.56019
1201,60.332706
1202,64.71589
1203,99.457306
1204,191.73413
1205,341.35706
1206,479.84277
1207,622.6919
1208,676.5008
1209,898.805
1210,922.56085
1211,869.5525
1212,903.7606
1213,855.58356
1214,677.2082
1215,547.5122
1216,381.61823
1217,247.72737
1218,145.20587
1219,71.13784
1220,37.44919
1221,32.5276
1222,36.43114
1223,37.065773
1224,40.463306
1225,34.449295
1226,76.36994
1227,104.188126
1228,193.2458
1229,291.88873
1230,368.50586
1231,647.9348
1232,718.6968
1233,820.4834
1234,835.76605
1235,724.26483
1236,588.5559
1237,673.73346
1238,456.06046
1239,359.8608
1240,317.32437
1241,212.20619
1242,126.8193
1243,81.73707
1244,43.344494
1245,42.298634
1246,38.626984
1247,38.93715
1248,48.374107
1249,42.289413
1250,43.68786
1251,65.26645
1252,89.91709
1253,151.13937
1254,194.67427
1255,289.5525
1256,278.687
1257,241.76128
1258,332.9175
1259,504.1438
1260,537.6663
1261,663.5075
1262,626.52313
1263,510.22397
1264,352.42178
1265,238.25745
1266,141.80524
1267,100.01015
1268,126.10777
1269,124.98187
1270,125.11941
1271,119.32253
1272,43.562653
1273,68.24145
1274,55.822384
1275,73.71991
1276,72.761154
1277,82.13948
1278,117.59221
1279,184.43355
1280,250.14957
1281,256.70673
1282,310.20224
1283,334.63275
1284,346.85925
1285,328.56326
1286,391.29373
1287,363.9137
1288,282.20807
1289,190.29826
1290,131.71286
1291,65.24819
1292,19.972147
1293,14.122723
1294,13.738353
1295,15.430291
1296,20.1152
1297,24.903933
1298,37.20279
1299,95.642784
1300,197.60555
1301,340.46082
1302,515.1984
1303,631.9659
1304,674.6974
1305,739.7148
1306,734.89594
1307,769.3178
1308,695.71497
1309,631.356
1310,573.1863
1311,418.77658
1312,328.70667
1313,241.06981
1314,141.87402
1315,87.507675
1316,100.58538
1317,76.044235
1318,49.225258
1319,27.217161
1320,20.297571
1321,27.177456
1322,48.42175
1323,86.876396
1324,189.58136
1325,305.6113
1326,375.30203
1327,477.4539
1328,623.92554
1329,597.6942
1330,872.71246
1331,822.5403
1332,773.3024
1333,687.2974
1334,582.7187
1335,395.3314
1336,318.61057
1337,215.12141
1338,132.60898
1339,86.07674
1340,75.66378
1341,77.54279
1342,69.58748
1343,76.83085
1344,88.55381
1345,89.59834
1346,81.097145
1347,99.34011
1348,143.4545
1349,192.32303
1350,200.02979
1351,225.97395
1352,241.76001
1353,268.34415
1354,337.28748
1355,311.4165
1356,287.7825
1357,285.49054
1358,268.08762
1359,233.26625
1360,158.22322
1361,111.21554
1362,67.827644
1363,49.53156
1364,30.26676
1365,37.112114
1366,35.968666
1367,57.178623
1368,55.378983
1369,54.986248
1370,49.077854
1371,49.5876
1372,54.036682
1373,70.02435
1374,106.720375
1375,183.32425
1376,161.75578
1377,167.89691
1378,186.67984
1379,227.88843
1380,232.73132
1381,250.14589
1382,243.30261
1383,215.12988
1384,150.12491
1385,112.581635
1386,79.672905
1387,47.91274
1388,24.418503
1389,19.583235
1390,19.088985
1391,17.120274
1392,51.03415
1393,51.20055
1394,50.81783
1395,97.37383
1396,173.38947
1397,228.33156
1398,261.998
1399,277.75705
1400,510.58435
1401,563.9584
1402,754.0031
1403,677.53894
1404,627.1735
1405,629.5581
1406,496.11502
1407,339.56235
1408,261.7196
1409,208.96848
1410,125.74405
1411,81.20084
1412,71.673965
1413,72.33885
1414,71.874374
1415,70.358795
1416,79.110985
1417,79.247986
1418,76.97164
1419,82.29302
1420,118.15647
1421,133.26558
1422,163.11635
1423,210.06833
1424,342.41785
1425,490.598
1426,498.97275
1427,616.9338
1428,575.4243
1429,499.111
1430,420.4352
1431,281.56366
1432,179.02518
1433,143.91371
1434,93.2844
1435,54.69593
1436,23.226023
1437,15.171343
1438,15.119933
1439,13.239254
1440,0.0002964707
1441,0.0002964707
1442,0.0002964707
1443,7.8155704
1444,31.216703
1445,67.269356
1446,160.94281
1447,308.47195
1448,352.82883
1449,371.4808
1450,372.53217
1451,349.36618
1452,246.65376
1453,249.48366
1454,306.80096
1455,250.74731
1456,162.60106
1457,99.41233
1458,33.748688
1459,2.1637506
1460,0.004402594
1461,0.0003015353
1462,0.0003015353
1463,0.0002964707
1464,0.000332292
1465,0.000332292
1466,0.00034486578
1467,14.553943
1468,64.90995
1469,129.36005
1470,215.85228
1471,310.21115
1472,429.0528
1473,537.9705
1474,580.20984
1475,586.34717
1476,579.7119
1477,551.0518
1478,466.66766
1479,360.96298
1480,256.1774
1481,135.65509
1482,49.24574
1483,10.176545
1484,0.021624552
1485,0.00033375339
1486,0.00033735659
1487,0.00028389695
1488,0.0068222214
1489,0.0068222214
1490,0.49872503
1491,29.23363
1492,86.27284
1493,199.63535
1494,347.40897
1495,511.19858
1496,616.58374
1497,757.8883
1498,796.8328
1499,759.0273
1500,667.2533
1501,620.92
1502,512.3068
1503,344.98154
1504,228.76039
1505,140.16588
1506,71.88706
1507,19.069778
1508,0.04936401
1509,0.000293953
1510,0.000293953
1511,0.0002888884
1512,0.00030146216
1513,0.00030146216
1514,1.9750977
1515,23.423307
1516,82.42457
1517,185.91794
1518,339.73026
1519,505.92926
1520,580.6226
1521,611.0002
1522,591.7352
1523,617.9426
1524,560.51843
1525,500.6609
1526,494.22955
1527,414.28433
1528,291.53824
1529,151.20482
1530,64.4878
1531,22.593079
1532,0.20212445
1533,0.0017242379
1534,0.00034234804
1535,0.00033728345
1536,0.00028528518
1537,0.00028528518
1538,7.8655763
1539,37.28717
1540,97.6702
1541,194.8685
1542,347.81735
1543,501.82822
1544,623.9468
1545,674.44794
1546,744.25574
1547,780.193
1548,777.02997
1549,693.41223
1550,571.02954
1551,464.5157
1552,302.8569
1553,172.66924
1554,77.55311
1555,27.069433
1556,0.8315469
1557,0.0067542954
1558,0.0002903498
1559,0.00028528518
1560,0.00028528518
1561,0.0002888884
1562,8.527757
1563,39.462635
1564,110.73075
1565,226.25194
1566,361.21768
1567,494.71692
1568,597.09784
1569,597.13495
1570,599.24646
1571,601.23846
1572,586.171
1573,566.81305
1574,495.52594
1575,424.12097
1576,296.807
1577,154.60956
1578,82.21374
1579,29.123125
1580,1.6003048
1581,0.031085065
1582,0.0002903498
1583,0.0002888884
1584,0.0002888884
1585,0.0002888884
1586,9.33667
1587,41.236675
1588,111.840065
1589,226.95018
1590,377.7653
1591,563.07367
1592,668.21533
1593,744.65924
1594,699.25244
1595,711.51404
1596,653.64606
1597,546.7493
1598,493.21738
1599,402.57587
1600,291.72803
1601,161.4937
1602,81.04137
1603,31.129559
1604,2.3575606
1605,0.030078923
1606,0.0002903498
1607,0.00028528518
1608,0.00028528518
1609,0.00028528518
1610,2.2905357
1611,12.792578
1612,28.325851
1613,44.28257
1614,86.086464
1615,95.21734
1616,136.09651
1617,155.02968
1618,174.07224
1619,236.21443
1620,313.76215
1621,395.2388
1622,337.08023
1623,282.7086
1624,231.6677
1625,122.943016
1626,65.35168
1627,27.881926
1628,3.0119634
1629,0.029879287
1630,0.000293953
1631,0.0002888884
1632,0.0002888884
1633,0.0008899653
1634,9.84151
1635,36.070312
1636,66.93442
1637,121.90052
1638,229.01074
1639,345.66983
1640,446.28714
1641,439.68924
1642,465.45273
1643,481.34714
1644,479.87885
1645,469.96075
1646,378.46017
1647,304.60083
1648,181.59119
1649,91.61606
1650,45.306496
1651,12.845867
1652,2.332611
1653,0.0017169848
1654,0.00030652675
1655,0.00030146216
1656,0.0002888884
1657,0.0014094263
1658,3.8195431
1659,19.296503
1660,33.888763
1661,56.2656
1662,114.256516
1663,185.57382
1664,354.72614
1665,349.39932
1666,364.41965
1667,358.76062
1668,318.57385
1669,257.31668
1670,198.87012
1671,131.61172
1672,104.583694
1673,71.348526
1674,55.674927
1675,18.784334
1676,4.148651
1677,0.029609095
1678,0.000293953
1679,0.0002888884
1680,0.0002888884
1681,0.0014094263
1682,3.2746167
1683,21.179054
1684,55.16175
1685,113.963196
1686,225.80151
1687,337.00183
1688,387.8995
1689,245.3811
1690,229.48222
1691,288.25604
1692,334.58047
1693,290.5839
1694,290.578
1695,267.81772
1696,264.962
1697,183.6806
1698,105.60643
1699,35.225624
1700,8.298047
1701,0.03290516
1702,0.00028896154
1703,0.00028389695
1704,0.0002888884
1705,0.0014058232
1706,11.251877
1707,40.529152
1708,83.37025
1709,156.456
1710,224.1875
1711,281.6396
1712,299.8332
1713,387.9533
1714,375.5363
1715,369.78748
1716,354.5944
1717,287.7261
1718,265.57407
1719,234.21606
1720,199.35432
1721,96.37289
1722,60.259212
1723,21.150057
1724,4.077198
1725,0.004581189
1726,0.000293953
1727,0.00028528518
1728,0.00028029372
1729,0.02447362
1730,12.770302
1731,38.05917
1732,69.291565
1733,139.3044
1734,214.65047
1735,281.57462
1736,318.10455
1737,322.21796
1738,313.8957
1739,324.46683
1740,228.55855
1741,200.83687
1742,193.95865
1743,200.90088
1744,156.97557
1745,142.35478
1746,83.953995
1747,37.910477
1748,10.438134
1749,0.034716617
1750,0.0002903498
1751,0.00028528518
1752,0.00028528518
1753,0.048252653
1754,10.556932
1755,39.635033
1756,90.96275
1757,165.62682
1758,236.20914
1759,304.71042
1760,382.26398
1761,454.3339
1762,446.7288
1763,446.45026
1764,414.1982
1765,375.13016
1766,256.1283
1767,151.13387
1768,116.6768
1769,84.80685
1770,53.828884
1771,21.928148
1772,4.6171136
1773,0.031689357
1774,0.000293953
1775,0.0002888884
1776,0.0002888884
1777,0.033379886
1778,4.5576353
1779,19.85303
1780,49.721737
1781,82.56856
1782,148.28354
1783,161.37253
1784,206.68776
1785,257.3719
1786,270.31934
1787,293.8083
1788,262.2145
1789,207.00752
1790,176.99869
1791,154.02527
1792,138.21939
1793,93.46255
1794,60.027542
1795,27.330408
1796,7.47063
1797,0.03413576
1798,0.0002903498
1799,0.00028528518
1800,0.00028528518
1801,0.055453856
1802,8.970517
1803,31.426907
1804,62.7183
1805,86.01012
1806,135.24712
1807,197.36482
1808,327.5494
